attention,partyid,education,age,postalcode,income,control_income,control_amount_income,treat_average_income,treat_average_amount_income,treat_suppose_income,treat_suppose_amount_income,control_original,control_amount,treat_average,treat_average_amount,treat_suppose,treat_suppose_amount,treatment_income,control_response,control_amount_response,treatment1_response,treatment1_amount_response,treatment2_response,treatment2_amount_response,treatment_response,control,treatment1,treatment2,treatment,yhat,caseid
1,Democratic,college,48,300,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,977
1,Independent,graduate,24,841,100k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,978
1,Democratic,graduate,45,480,100k,NA,NA,1,40,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,40,NA,NA,1,0,1,0,1,1,979
1,Republican,college,25,285,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,980
1,Democratic,college,35,980,20k,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,0,NA,NA,1,20,NA,NA,1,0,1,0,1,1,981
1,Democratic,college,38,260,20k,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,20,NA,NA,1,0,1,0,1,1,982
1,Democratic,college,27,752,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60,0,NA,NA,NA,NA,1,60,1,0,0,1,1,1,983
1,Republican,graduate,36,100,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,984
1,Republican,college,62,77,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,985
1,Republican,college,33,441,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,986
1,Democratic,college,22,554,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,987
0,Republican,college,31,926,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,988
0,Democratic,highschool,19,405,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,989
1,Democratic,college,60,484,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,990
0,Democratic,graduate,31,488,100k,NA,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,100,1,0,0,1,1,1,991
1,Independent,college,44,740,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,992
1,Independent,graduate,20,306,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,993
1,Democratic,college,33,151,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,994
1,Independent,highschool,23,537,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,995
1,Independent,college,34,61,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,996
1,Independent,highschool,39,604,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,997
1,Democratic,college,21,748,100k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,998
1,Independent,college,30,550,100k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,999
1,Independent,graduate,61,762,100k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1000
1,Independent,highschool,41,407,100k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1001
1,Independent,college,35,481,100k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1002
1,Independent,college,31,779,100k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1003
1,Independent,highschool,45,452,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1004
1,Republican,college,66,786,50k,NA,NA,NA,NA,NA,NA,NA,NA,1,0.05,NA,NA,0,NA,NA,1,0.05,NA,NA,1,0,1,0,1,1,1005
1,Republican,college,54,247,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1006
1,Democratic,college,53,284,50k,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,10,1,0,0,1,1,1,1007
1,Independent,college,35,945,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1008
1,Republican,highschool,26,740,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1009
1,Republican,college,38,674,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1010
1,Democratic,college,70,528,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1011
1,Democratic,college,42,70,50k,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,0,1,5,NA,NA,NA,NA,NA,1,0,0,0,1,1012
1,Republican,highschool,23,605,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1013
1,Democratic,graduate,29,902,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1014
1,Independent,graduate,40,409,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1015
1,Independent,college,31,781,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1016
1,Democratic,graduate,34,921,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1017
1,Republican,graduate,33,460,50k,NA,NA,NA,NA,NA,NA,1,100,NA,NA,NA,NA,0,1,100,NA,NA,NA,NA,NA,1,0,0,0,1,1018
1,Democratic,college,35,255,50k,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,1,0,0,0,1,1019
1,Democratic,graduate,48,641,50k,NA,NA,NA,NA,NA,NA,1,200,NA,NA,NA,NA,0,1,200,NA,NA,NA,NA,NA,1,0,0,0,1,1020
1,Republican,college,28,760,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1021
1,Democratic,college,49,238,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1022
1,Democratic,college,24,597,50k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1023
1,Republican,college,44,851,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1024
1,Democratic,college,19,931,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1025
1,Democratic,graduate,49,984,50k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1026
1,Democratic,college,40,373,100k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1027
1,Republican,college,35,760,100k,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,25,NA,NA,1,0,1,0,1,1,1028
1,Independent,college,61,146,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1029
1,Democratic,graduate,40,785,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1030
1,Republican,college,25,372,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1031
1,Democratic,highschool,27,103,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1032
0,Democratic,graduate,24,762,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1033
1,Independent,college,55,100,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1034
1,Democratic,college,20,330,50k,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,25,1,0,0,1,1,1,1035
1,Democratic,graduate,36,770,100k,NA,NA,1,50,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,50,NA,NA,1,0,1,0,1,1,1036
1,Democratic,college,45,766,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1037
1,Democratic,highschool,25,968,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1038
1,Independent,college,42,601,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1039
1,Democratic,college,50,557,100k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1040
1,Independent,college,33,850,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1041
1,Democratic,college,61,760,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1042
1,Democratic,graduate,55,841,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1043
1,Democratic,college,31,224,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1044
1,Democratic,graduate,50,277,100k,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,0,1,25,NA,NA,NA,NA,NA,1,0,0,0,1,1045
0,Democratic,college,46,606,100k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1046
1,Independent,college,38,433,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1047
1,Independent,graduate,48,890,50k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1048
1,Democratic,college,40,209,50k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1049
0,Independent,highschool,53,329,100k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1050
1,Republican,college,56,344,100k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,1,10,1,0,0,1,1,1,1051
1,Democratic,graduate,68,526,100k,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,25,1,0,0,1,1,1,1052
1,Independent,college,30,620,100k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1053
1,Democratic,graduate,36,802,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1054
0,Democratic,college,50,774,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1055
1,Democratic,college,18,341,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1056
0,Republican,highschool,44,234,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1057
1,Republican,college,30,78,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1058
1,Republican,graduate,70,337,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1059
1,Republican,graduate,43,622,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,0,NA,NA,NA,NA,1,35,1,0,0,1,1,1,1060
1,Republican,graduate,30,225,20k,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,25,NA,NA,1,0,1,0,1,1,1061
1,Democratic,graduate,55,910,20k,NA,NA,NA,NA,NA,NA,1,100,NA,NA,NA,NA,0,1,100,NA,NA,NA,NA,NA,1,0,0,0,1,1062
1,Independent,graduate,30,923,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1063
1,Republican,college,57,117,100k,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,10,1,0,0,1,1,1,1064
1,Republican,college,35,840,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1065
1,Democratic,college,30,234,50k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1066
1,Democratic,graduate,52,23,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1067
1,Democratic,college,43,295,20k,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,25,NA,NA,1,0,1,0,1,1,1068
1,Independent,college,49,231,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1069
1,Democratic,graduate,65,301,50k,NA,NA,NA,NA,1,50,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1070
1,Independent,college,58,83,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1071
1,Republican,graduate,41,272,50k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1072
1,Democratic,college,36,480,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1073
1,Independent,graduate,50,77,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA,NA,1,20,1,0,0,1,1,1,1074
1,Democratic,graduate,55,972,50k,NA,NA,NA,NA,NA,NA,NA,NA,1,40,NA,NA,0,NA,NA,1,40,NA,NA,1,0,1,0,1,1,1075
1,Republican,college,55,143,50k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1076
1,Democratic,graduate,40,762,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,0,NA,NA,NA,NA,1,25,1,0,0,1,1,1,1077
1,Republican,graduate,40,366,50k,NA,NA,NA,NA,1,50,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1078
1,Independent,college,27,606,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1079
1,Independent,college,29,913,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1080
0,Independent,graduate,44,75216,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1081
1,Democratic,college,33,610,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1082
1,Democratic,graduate,57,125,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1083
1,Independent,graduate,43,302,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1084
1,Democratic,graduate,44,967,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1085
1,Independent,highschool,30,310,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1086
1,Independent,college,24,909,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1087
1,Republican,college,41,156,100k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1088
1,Independent,college,42,432,100k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1089
0,Republican,graduate,59,128,100k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1090
1,Democratic,college,23,481,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1091
1,Democratic,college,55,489,20k,NA,NA,NA,NA,1,20,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,20,1,0,0,1,1,1,1092
1,Republican,graduate,30,70,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1093
1,Republican,graduate,40,571,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1094
1,Republican,highschool,39,338,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1095
1,Democratic,graduate,26,900,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1096
1,Independent,graduate,20,949,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1097
1,Republican,graduate,60,618,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1098
1,Independent,highschool,45,945,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1099
1,Democratic,highschool,31,928,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1100
1,Independent,college,24,604,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1101
1,Democratic,college,31,300,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1102
1,Independent,college,63,290,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1103
1,Independent,graduate,18,752,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1104
1,Democratic,college,39,482,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1105
1,Republican,graduate,50,364,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1106
1,Democratic,college,27,515,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1107
1,Republican,college,19,320,100k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1108
0,Democratic,college,43,967,100k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1109
1,Democratic,graduate,35,641,100k,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,25,NA,NA,NA,NA,NA,1,0,0,0,1,1110
1,Republican,college,32,314,20k,NA,NA,NA,NA,1,60,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,60,1,0,0,1,1,1,1111
1,Independent,college,35,242,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1112
1,Independent,highschool,39,291,50k,NA,NA,NA,NA,NA,NA,1,4000,NA,NA,NA,NA,0,1,4000,NA,NA,NA,NA,NA,1,0,0,0,1,1113
1,Republican,college,35,763,50k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1114
1,Republican,highschool,34,891,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1115
1,Republican,graduate,35,356,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,1,10,1,0,0,1,1,1,1116
1,Independent,graduate,50,983,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1117
1,Democratic,college,21,105,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1118
1,Republican,graduate,33,452,20k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1119
0,Republican,college,52,302,100k,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,50,NA,NA,NA,NA,NA,1,0,0,0,1,1120
0,Independent,graduate,28,598,20k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1121
1,Democratic,college,36,212,20k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1122
1,Democratic,college,19,980,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1123
1,Republican,college,28,347,50k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1124
1,Democratic,college,67,198,50k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1125
1,Republican,college,22,100,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1126
1,Democratic,graduate,38,532,50k,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1127
1,Republican,graduate,39,115,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1128
1,Republican,college,51,741,50k,NA,NA,NA,NA,1,50,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,50,1,0,0,1,1,1,1129
1,Republican,highschool,61,339,50k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1130
0,Independent,graduate,19,530,50k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1131
1,Democratic,graduate,28,785,50k,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1132
0,Independent,college,39,283,20k,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,1,0,1,0,1133
1,Independent,college,24,550,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1134
1,Independent,highschool,64,628,20k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1135
1,Republican,college,31,239,20k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1136
1,Democratic,college,38,212,100k,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1137
0,Democratic,highschool,30,222,100k,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,0,1,1,0,1138
